id,ingredient,degree,sugar,base_spirit,glass_id,color_id,occasion_id
1048,"얼음|480 ml,앱솔루트 맨드린|22.5 ml,레몬 주스|22.5 ml,슈가시럽|10 ml,초콜릿 소스|사이다|키위",35,3,vodka,4,3,14
1049,"잘게 부순 얼음|480 ml,앱솔루트 보드카|10 ml,크렘 드 뮈르|4 웨지,라임|6 개,블루베리|5 개,블랙베리|15 ml,정제된 설탕",38,3,vodka,4,1,14
1050,"얼음|480 ml,앱솔루트 큐란트|0.94 ml,라임 주스|사이다",39,0,vodka,4,2,14
1051,"얼음|480 ml,앱솔루트 보드카|150 ml,토닉 워터|1 개,라즈베리|1 잎,어린 가지 민트",30,0,vodka,4,5,15
1052,"얼음|잘게 부순 얼음|30 ml,앱솔루트 보드카|30 ml,블루 큐라소|1.88 ml,레몬 주스|1 개,마라스키노 베리",30,16,vodka,3,8,4
1053,"얼음|22.5 ml,앱솔루트 시트론|390 ml,오렌지 주스|390 ml,비터 레몬|22.5 ml,핑크 그레이프프루트 주스|1 웨지,라임",1,4,vodka,4,3,14
1054,"얼음|480 ml,앱솔루트 보드카|8 개,민트잎|5 ml,정제된 설탕|2 그램,레몬",39,1,vodka,2,6,15
1055,"얼음|480 ml,앱솔루트 보드카|10 ml,계란 흰자|10 ml,파인애플 주스|10 ml,트리플 섹",38,1,vodka,7,5,14
1056,"잘게 부순 얼음|480 ml,앱솔루트 루비 레드|20 ml,크렘 드 카시스|20 ml,레몬 주스|10 ml,정제된 설탕",32,3,vodka,4,7,15
1057,"잘게 부순 얼음|30 ml,앱솔루트 루비 레드|30 ml,레몬 주스|15 ml,크렘 드 뮈르|15 ml,슈가시럽|블랙베리",11,8,vodka,2,2,14
1058,"얼음|480 ml,앱솔루트 애플|3 슬라이스,아보카도|30 ml,정제된 설탕",37,5,vodka,7,3,14
1059,"얼음|30 ml,꼬냑|10 ml,앱솔루트 보드카|30 ml,트리플 섹|10 ml,아니제트",35,13,vodka,7,2,14
1060,"얼음|30 ml,앱솔루트 보드카|30 ml,화이트 와인|30 ml,핑크 그레이프프루트 주스|15 ml,레몬 주스|15 ml,슈가시럽|15 ml,옐로우 샤르트뢰즈|1 슬라이스,오렌지",15,10,vodka,3,2,4
1061,"잘게 부순 얼음|30 ml,앱솔루트 시트론|30 ml,멜론 리큐어|1 웨지,레몬",30,10,vodka,2,3,14
1062,"얼음|480 ml,앱솔루트 페퍼|150 ml,토마토 주스|1 슬라이스,레몬",29,1,vodka,4,1,4
1063,"얼음|480 ml,앱솔루트 그레이프|150 ml,사이다|1 웨지,라임",30,2,vodka,4,11,15
1064,"얼음|480 ml,앱솔루트 보드카|레몬 주스|진저비어|1 잎,어린 가지 민트",40,0,vodka,4,5,14
1065,"얼음|480 ml,앱솔루트 히비스커스|15 ml,크랜베리 주스|10 ml,트리플 섹|7.5 ml,라임 주스|오렌지",38,1,vodka,7,1,4
1066,"얼음|30 ml,앱솔루트 보드카|30 ml,바나나 리큐어|30 ml,오렌지 주스",20,9,vodka,7,3,14
1067,"얼음|480 ml,앱솔루트 워터멜론|60 ml,콜드 브루 커피|10 ml,슈가시럽",33,0,vodka,2,2,22
1068,"얼음|30 ml,앱솔루트 어피치|15 ml,슈가시럽|복숭아",26,16,vodka,8,5,15
1069,"얼음|480 ml,앱솔루트 보드카|20 ml,자몽주스|10 ml,캄파리",38,0,vodka,7,7,15
1070,"얼음|480 ml,앱솔루트 보드카|30 ml,레몬 주스|20 ml,샤프론 설탕 시럽|3.76 ml,트리플 섹|1.88 ml,오렌지 주스",36,0,vodka,7,3,14
1071,"얼음|480 ml,앱솔루트 보드카|330 ml,애플 주스|20 ml,망고 퓌레|20 ml,슈가시럽|20 ml,요거트|오이",22,5,vodka,4,2,14
1072,"얼음|60 ml,앱솔루트 보드카|20 ml,파인애플 주스|1.88 ml,슈가시럽|파인애플",29,4,vodka,7,3,14
1073,"얼음|30 ml,앱솔루트 맨드린|10 ml,살구 브랜디|20 ml,위스키/허니 리큐어|1 개,체리",35,12,vodka,7,2,15
1074,"얼음|330 ml,앱솔루트 시트론|10 ml,레몬 주스|10 ml,슈가시럽|10 ml,트리플 섹|오이",37,2,vodka,7,5,14
1075,"얼음|22.5 ml,앱솔루트 큐란트|22.5 ml,블랙베리 시럽|프로세코|1 개,블랙베리",20,0,vodka,1,2,14
1076,"얼음|480 ml,앱솔루트 보드카|샴페인",40,0,vodka|champagne,2,3,7
1077,"20 ml,앱솔루트 페어|샴페인",40,0,vodka|champagne,8,3,15
1078,"잘게 부순 얼음|480 ml,앱솔루트 루비 레드|150 ml,소다수|레몬|민트",26,2,vodka,4,5,14
1079,"얼음|480 ml,앱솔루트 실란트로|10 ml,자몽주스|10 ml,라임 주스|그레이프프루트 소다|그레이프프루트",43,0,vodka,4,3,14
1080,"얼음|480 ml,앱솔루트 엘릭스|30 ml,배 퓌레|10 ml,라임 주스|10 ml,엘더플라워 리큐르|진저비어|배",38,1,vodka,5,6,22
1081,"얼음|480 ml,앱솔루트 페퍼|20 ml,레몬 주스|10 ml,슈가시럽|4 조각,파인애플",35,1,vodka,7,5,15
1082,"얼음|20 ml,앱솔루트 맨드린|20 ml,캄파리|20 ml,스위트 버무스|1 슬라이스,오렌지",28,12,vodka,2,2,15
1083,"얼음|480 ml,앱솔루트 맨드린|22.5 ml,레몬 주스|22.5 ml,슈가시럽|1 개,레몬",36,2,vodka,7,3,4
1084,"얼음|480 ml,앱솔루트 와일드 티|22.5 ml,슈가시럽|20 ml,레몬 주스|7.5 ml,파스티스|소다수",36,2,vodka,4,5,22
1085,"얼음|480 ml,앱솔루트 시트론|20 ml,딱총나무 꽃 코디얼|10 ml,레몬 주스|토닉 워터|1 웨지,레몬",38,1,vodka,4,5,14
1086,"얼음|22.5 ml,앱솔루트 맨드린|15 ml,드라이 버무스|15 ml,패션 프루트 리큐어|7.5 ml,딸기 시럽|파인애플 주스|사과|파인애플",28,6,vodka,4,2,14
1087,"얼음|480 ml,앱솔루트 어피치|20 ml,레몬 주스|20 ml,슈가시럽|소다수|1 슬라이스,레몬|1 슬라이스,복숭아",36,1,vodka,4,3,14
1088,"얼음|22.5 ml,앱솔루트 시트론|22.5 ml,라즈베리 퓌레|샴페인",20,17,vodka|champagne,1,2,22
1089,"얼음|잘게 부순 얼음|480 ml,앱솔루트 보드카|22.5 ml,라임 주스|22.5 ml,슈가시럽|10 ml,계란 흰자|2 개,딸기|2 개,블랙베리|1 잎,어린 가지 민트",35,2,vodka,2,1,13
1090,"얼음|30 ml,앱솔루트 라즈베리|480 ml,크랜베리 주스|10 ml,블랙 라즈베리 리큐어|10 ml,레몬 주스|10 ml,바닐라 시럽",2,12,vodka,7,1,14
1091,"얼음|20 ml,앱솔루트 보드카|330 ml,자몽주스|330 ml,귤 리큐어|10 ml,캄파리|그레이프프루트",13,16,vodka,2,2,14
1092,"얼음|480 ml,앱솔루트 와일드 티|150 ml,크랜베리 주스",30,3,vodka,4,1,22
1093,"얼음|480 ml,앱솔루트 보드카|480 ml,야생 자두 주스|레몬|망고",20,0,vodka,7,1,15
1094,"얼음|480 ml,앱솔루트 보드카|15 ml,사케|510 ml,라이치 주스|1 웨지,라임|1 조각,레몬그라스",19,0,vodka,4,3,14
1095,"얼음|잘게 부순 얼음|480 ml,앱솔루트 페어|20 ml,바닐라 시럽|15 ml,레몬 주스|15 ml,오렌지 주스|배",36,2,vodka,2,3,14
1096,"얼음|30 ml,앱솔루트 바니리아|20 ml,크림 리큐어|10 ml,크림|10 ml,헤이즐넛 리큐어",25,9,vodka,7,3,15
1097,"얼음|480 ml,앱솔루트 와일드 티|22.5 ml,슈가시럽|20 ml,라임 주스",36,2,vodka,2,5,22
1098,"얼음|잘게 부순 얼음|480 ml,앱솔루트 보드카|1 개,패션 프루트|4 슬라이스,레몬|8 잎,바질|정제된 설탕",40,0,vodka,2,3,15
1099,"얼음|480 ml,앱솔루트 시트론|10 ml,레몬 주스|1 개,갈설탕(흰색)",39,0,vodka,2,3,22
1100,"얼음|22.5 ml,앱솔루트 시트론|22.5 ml,신선한 애플 주스|22.5 ml,크랜베리 주스|22.5 ml,트리플 섹|10 ml,라임 주스|진저엘|라임",16,14,vodka,4,2,14
1101,"얼음|480 ml,앱솔루트 바니리아|150 ml,콜라|1 웨지,라임",29,2,vodka,4,2,14
1102,"얼음|480 ml,앱솔루트 보드카|22.5 ml,딸기와 말린 흑후추 열매 시럽|22.5 ml,레몬 주스",36,0,vodka,7,1,15
1103,"얼음|330 ml,앱솔루트 시트론|20 ml,화이트 크랜베리 주스|10 ml,트리플 섹|라임",37,1,vodka,7,5,14
1104,"얼음|480 ml,앱솔루트 100|150 ml,자몽주스|1 웨지,그레이프프루트",38,3,vodka,4,3,14
1105,"얼음|480 ml,앱솔루트 보드카|22.5 ml,레몬 주스|22.5 ml,슈가시럽|0.94 ml,계란 흰자|소다수|레몬",36,2,vodka,4,5,4
1106,"480 ml,앱솔루트 맨드린|345.0 ml,토닉 워터|0.94 ml,오렌지 주스|오렌지",23,0,vodka,4,2,14
1107,"얼음|30 ml,앱솔루트 보드카|30 ml,깔루아|소다수",28,10,vodka,8,2,15
1108,"얼음|30 ml,앱솔루트 애플|10 ml,크림|10 ml,헤이즐넛 리큐어",5,5,vodka,8,5,15
1109,"얼음|30 ml,앱솔루트 어피치|20 ml,바닐라 리큐어|15 ml,레몬 주스|15 ml,패션 프루트 시럽",20,17,vodka,7,2,14
1110,"얼음|480 ml,앱솔루트 보드카|10 ml,살구 브랜디|20 ml,라임 주스|10 ml,오렌지 큐라소|오렌지",38,1,vodka,7,5,15
1111,"얼음|480 ml,앱솔루트 히비스커스|150 ml,크랜베리 주스|라임",30,3,vodka,4,1,15
1112,"잘게 부순 얼음|480 ml,앱솔루트 루비 레드|10 ml,라임 주스|3 웨지,검붉은 오렌지/빨간색 그레이프프루트|소다수",34,0,vodka,4,3,14
1113,"얼음|480 ml,앱솔루트 100|90 ml,진저엘|라임",42,0,vodka,2,5,14
1114,"얼음|480 ml,앱솔루트 와일드 티|150 ml,콜라|1 웨지,라임",30,2,vodka,2,2,22
1115,"얼음|480 ml,앱솔루트 보드카|22.5 ml,레몬 주스|사이다|1 슬라이스,레몬",38,0,vodka,4,3,22
1116,"얼음|480 ml,앱솔루트 페퍼|7.5 ml,드라이 버무스|할라피뇨",37,0,vodka,7,5,15
1117,"얼음|480 ml,앱솔루트 라즈베리|1 개,레몬 껍질",38,0,vodka,2,5,14
1118,"얼음|480 ml,앱솔루트 루비 레드|8 개,포도|5 ml,정제된 설탕",34,1,vodka,2,3,13
1119,"얼음|22.5 ml,앱솔루트 보드카|22.5 ml,캄파리|사이다",32,6,vodka,4,1,14
1120,"얼음|30 ml,앱솔루트 보드카|15 ml,계란 흰자|10 ml,트리플 섹|10 ml,오렌지 주스|7.5 ml,캄파리",23,7,vodka,7,2,14
1121,"얼음|480 ml,앱솔루트 보드카|0.94 ml,드라이 버무스|0.94 ml,슈가시럽|1 개,딸기",39,0,vodka,7,5,14
1122,"얼음|잘게 부순 얼음|480 ml,앱솔루트 어피치|10 ml,레몬 주스|8 그램,자두|5 ml,정제된 설탕|2 슬라이스,생강",38,1,vodka,2,2,15
1123,"22.5 ml,앱솔루트 라즈베리|90 ml,샴페인|1 개,라즈베리",16,0,vodka|champagne,1,2,14
1124,"얼음|480 ml,앱솔루트 100|10 ml,라임 주스|0.94 ml,비터즈|진저비어|라임",48,0,vodka,4,7,14
1125,"얼음|480 ml,앱솔루트 루비 레드|150 ml,오렌지 주스",26,2,vodka,4,3,14
1126,"얼음|잘게 부순 얼음|480 ml,앱솔루트 보드카|1 개,캐슈넛|10 ml,정제된 설탕",39,2,vodka,2,5,15
1127,"480 ml,앱솔루트 라즈베리|150 ml,오렌지 주스|오렌지|1 개,빨대",29,2,vodka,4,2,14
1128,"얼음|잘게 부순 얼음|480 ml,앱솔루트 보드카|3 개,딸기|3 개,라이치|5 ml,정제된 설탕",39,1,vodka,2,1,14
1129,"얼음|30 ml,앱솔루트 보드카|15 ml,캄파리|15 ml,갈리아노|0.94 ml,파인애플 주스|1 개,마라스키노 베리",33,8,vodka,7,2,14
1130,"얼음|20 ml,앱솔루트 보드카|20 ml,진|20 ml,블루 큐라소|레몬",36,11,vodka|gin,1,8,15
1131,"얼음|480 ml,앱솔루트 루비 레드|22.5 ml,꿀|22.5 ml,레몬 주스|5 잎,민트",32,3,vodka,7,3,14
1132,"22.5 ml,앱솔루트 라즈베리|90 ml,샴페인|라즈베리",16,0,vodka|champagne,7,3,14
1133,"잘게 부순 얼음|480 ml,앱솔루트 루비 레드|1 개,딸기",35,0,vodka,4,5,13
1134,"22.5 ml,앱솔루트 어피치|1.88 ml,복숭아 비터즈|1 개,갈설탕(흰색)|샴페인",36,1,vodka|champagne,1,3,22
1135,"얼음|30 ml,앱솔루트 보드카|60 ml,오렌지 주스|20 ml,크림|10 ml,갈리아노|10 ml,트리플 섹|오렌지",14,8,vodka,4,3,14
1136,"얼음|480 ml,앱솔루트 보드카|150 ml,진저비어|1 웨지,라임 코디얼",31,0,vodka,4,5,14
1137,"얼음|330 ml,앱솔루트 맨드린|30 ml,석류 주스|10 ml,라임 코디얼|10 ml,트리플 섹|7.5 ml,라임 주스",35,2,vodka,7,7,14
1138,"얼음|30 ml,앱솔루트 시트론|20 ml,멜론 리큐어|10 ml,바나나 리큐어|10 ml,라임 코디얼|사이다|라임|1 웨지,멜론",25,17,vodka,4,3,14
1139,"얼음|330 ml,앱솔루트 보드카|20 ml,자메이카 타입의 다크 럼|20 ml,라임 주스|0.94 ml,석류즙",38,0,vodka|rum,7,7,15
1140,"얼음|30 ml,앱솔루트 보드카|20 ml,레몬 주스|10 ml,깔루아|10 ml,계란 흰자|슈가시럽|20 ml,트리플 섹|1 개,마라스키노 베리",22,10,vodka,7,2,14
1141,"얼음|22.5 ml,앱솔루트 보드카|22.5 ml,라이트 럼|10 ml,블루 큐라소",36,7,vodka|rum,7,8,15
1142,"얼음|480 ml,앱솔루트 페어|390 ml,파인애플 주스",22,5,vodka,7,3,14
1143,"얼음|480 ml,앱솔루트 맨드린|120 ml,토닉 워터|0.94 ml,오렌지 주스|1 슬라이스,오렌지",31,0,vodka,4,2,14
1144,"얼음|480 ml,앱솔루트 루비 레드|20 ml,자몽주스|10 ml,라임 주스|7.5 ml,마라스키노 리큐어|7.5 ml,슈가시럽|1 개,체리",32,1,vodka,7,5,15
1145,"얼음|20 ml,앱솔루트 보드카|20 ml,복숭아 리큐어|20 ml,파인애플 주스|10 ml,블랙 라즈베리 리큐어",20,14,vodka,2,2,14
1146,"480 ml,앱솔루트 큐란트|150 ml,사이다|1 웨지,라임",30,2,vodka,4,5,14
1147,"22.5 ml,앱솔루트 페어|22.5 ml,삼부카",20,6,vodka,8,5,15
1148,"얼음|480 ml,앱솔루트 보드카|10 ml,셰리|오렌지",39,0,vodka,7,5,13
1149,"얼음|15 ml,앱솔루트 루비 레드|15 ml,앱솔루트 맨드린|15 ml,앱솔루트 시트론|30 ml,라임 주스|30 ml,슈가시럽",16,16,vodka,7,5,14
1150,"잘게 부순 얼음|22.5 ml,앱솔루트 맨드린|22.5 ml,초콜릿 리큐어|레몬 아이스티",30,10,vodka,2,7,14
1151,"잘게 부순 얼음|30 ml,앱솔루트 큐란트|20 ml,레몬 주스|20 ml,슈가시럽|10 ml,크렘 드 카시스|사이다|1 개,블랙베리",17,17,vodka,4,3,14
1152,"얼음|480 ml,앱솔루트 베리 아사이|150 ml,사이다|라임",26,2,vodka,4,11,14
1153,"잘게 부순 얼음|480 ml,앱솔루트 어피치|1.88 ml,슈가시럽|1.88 ml,크렘 드 카시스|0.94 ml,라임 주스|4 조각,복숭아",39,0,vodka,2,2,14
1154,"얼음|480 ml,앱솔루트 맨드린|0.94 ml,라임 주스|사이다|1 웨지,라임",39,0,vodka,4,3,4
1155,"얼음|480 ml,앱솔루트 루비 레드|480 ml,오렌지 소다|로제 와인|1 웨지,그레이프프루트",17,0,vodka,3,2,14
1156,"얼음|60 ml,앱솔루트 보드카|30 ml,레몬 주스|22.5 ml,슈가시럽|1 조각,파인애플|1 잎,바질",21,10,vodka,7,3,14
1157,"얼음|30 ml,앱솔루트 보드카|30 ml,체리 브랜디|30 ml,오렌지 주스|1 개,오렌지",25,9,vodka,7,3,14
1158,"잘게 부순 얼음|15 ml,앱솔루트 보드카|30 ml,블랙 라즈베리 리큐어|30 ml,크랜베리 주스|30 ml,오렌지 주스|라즈베리",11,13,vodka,4,1,14
1159,"얼음|480 ml,앱솔루트 시트론|480 ml,패션 프루트 주스|15 ml,레몬 주스|15 ml,라임 주스|0.94 ml,슈가시럽|소다수|1 슬라이스,라임",19,6,vodka,4,3,14
1160,"얼음|330 ml,앱솔루트 시트론|10 ml,드라이 버무스|10 ml,계피 슈납스 리큐어|레몬|오렌지",38,0,vodka,7,7,15
1161,"얼음|15 ml,앱솔루트 보드카|15 ml,스카치 위스키|15 ml,스위트 버무스|10 ml,위스키/허니 리큐어|1 개,마라스키노 베리",33,11,vodka|whisky,7,2,15
1162,"얼음|480 ml,앱솔루트 보드카|150 ml,오렌지 주스|오렌지",30,2,vodka,4,3,14
1163,"얼음|480 ml,앱솔루트 라즈베리|150 ml,오렌지 주스|1 웨지,오렌지",29,2,vodka,4,3,14
1164,"얼음|15 ml,살구 브랜디|15 ml,앱솔루트 보드카|15 ml,드라이 버무스|15 ml,체리 브랜디",32,11,vodka,7,7,14
1165,"얼음|480 ml,앱솔루트 시트론|30 ml,석류 주스|15 ml,블랙 라즈베리 리큐어|오렌지",37,0,vodka,7,1,14
1166,"얼음|480 ml,앱솔루트 보드카|20 ml,라임 주스|20 ml,슈가시럽|2 슬라이스,망고",36,2,vodka,3,3,14
1167,"얼음|잘게 부순 얼음|480 ml,앱솔루트 바니리아|4 개,딸기|4 개,방울 토마토|5 ml,정제된 설탕",37,1,vodka,2,1,15
1168,"30 ml,앱솔루트 시트론|30 ml,레드 베르무트|20 ml,레몬 주스|10 ml,슈가시럽|1.88 ml,페이쇼 비터즈|0.94 ml,오렌지 비터즈|그레이프프루트",18,9,vodka,7,6,15
1169,"얼음|480 ml,앱솔루트 보드카|22.5 ml,파인애플 주스|10 ml,아몬드 시럽|3 조각,생강",37,1,vodka,7,3,14
1170,"잘게 부순 얼음|480 ml,앱솔루트 맨드린|10 ml,슈가시럽|3 조각,오렌지",39,1,vodka,2,2,14
1171,"얼음|15 ml,앱솔루트 보드카|15 ml,버본|15 ml,꼬냑|15 ml,진",42,0,vodka|gin|whisky,7,2,15
1172,"얼음|480 ml,앱솔루트 라즈베리|15 ml,라임과 레몬그라스 코디얼|1 슬라이스,라임|1 개,라즈베리",36,0,vodka,2,5,14
1173,"얼음|20 ml,앱솔루트 보드카|20 ml,이탈리안 베르무트|7.5 ml,그린 샤르트뢰즈|7.5 ml,레몬 주스",24,10,vodka,7,11,14
1174,"얼음|480 ml,앱솔루트 보드카|7.5 ml,드라이 버무스",39,0,vodka,2,5,4
1175,"얼음|15 ml,앱솔루트 보드카|15 ml,복숭아 슈납스|7.5 ml,크랜베리 주스|7.5 ml,오렌지 주스",13,3,vodka,8,1,15
1176,"480 ml,앱솔루트 라즈베리|0.94 ml,크랜베리 주스|토닉 워터|라즈베리|1 개,빨대",37,0,vodka,4,5,14
1177,"얼음|480 ml,앱솔루트 보드카|480 ml,신선한 애플 주스|22.5 ml,라임 주스|0.94 ml,슈가시럽",19,5,vodka,2,3,14
1178,"얼음|480 ml,앱솔루트 라즈베리|0.94 ml,드라이 버무스|1 개,레몬 껍질|1 개,라즈베리",38,0,vodka,7,5,14
1179,"얼음|480 ml,앱솔루트 보드카|630 ml,크랜베리 주스|22.5 ml,자몽주스|레몬",17,7,vodka,7,1,22
1180,"얼음|22.5 ml,앱솔루트 보드카|22.5 ml,오드비|22.5 ml,크림|22.5 ml,깔루아",14,5,vodka,7,1,15
1181,"얼음|480 ml,앱솔루트 베리 아사이|진저비어|3 개,블루베리|1 개,딸기",35,0,vodka,5,3,14
1182,"얼음|30 ml,앱솔루트 보드카|60 ml,진저비어|30 ml,사이다|15 ml,라임 주스|1 웨지,사과",11,4,vodka,2,3,9
1183,"얼음|480 ml,앱솔루트 보드카|150 ml,크랜베리 주스|라임",30,3,vodka,4,1,14
1184,"480 ml,앱솔루트 100|0.94 ml,레몬 주스|꿀|150 ml,뜨거운 차",38,0,vodka,2,2,14
1185,"얼음|480 ml,앱솔루트 맨드린|60 ml,사이다|30 ml,크랜베리 주스|15 ml,레몬 주스|10 ml,슈가시럽|계피 스틱|1 웨지,그레이프프루트",32,2,vodka,4,2,14
1186,"얼음|480 ml,앱솔루트 보드카|30 ml,레몬 주스|20 ml,슈가시럽|바닐라 아이스크림",36,1,vodka,3,3,14
1187,"얼음|22.5 ml,앱솔루트 보드카|480 ml,자몽주스|22.5 ml,체리 리큐어|10 ml,레몬 주스|그레이프프루트",2,12,vodka,4,2,14
1188,"얼음|30 ml,앱솔루트 보드카|10 ml,블랙 라즈베리 리큐어|10 ml,라즈베리 퓌레|7.5 ml,크림",24,10,vodka,7,1,14
1189,"얼음|잘게 부순 얼음|480 ml,앱솔루트 보드카|10 ml,레몬 주스|2 조각,멜론|5 ml,정제된 설탕",38,1,vodka,2,2,15
1190,"잘게 부순 얼음|480 ml,앱솔루트 페퍼|150 ml,딸기 주스|딸기",29,0,vodka,2,1,14
1191,"얼음|480 ml,앱솔루트 보드카|22.5 ml,라임 주스|20 ml,비트 루트 주스|20 ml,슈가시럽|라즈베리 소다|1 개,레몬",35,2,vodka,4,7,14
1192,"얼음|15 ml,앱솔루트 보드카|15 ml,오렌지 큐라소|15 ml,위스키/허니 리큐어",32,15,vodka,8,2,15
1193,"얼음|잘게 부순 얼음|30 ml,앱솔루트 시트론|30 ml,석류 주스|30 ml,핑크 그레이프프루트 주스|15 ml,라임 주스|15 ml,패션 프루트 시럽|15 ml,캄파리|1 웨지,라임",11,9,vodka,4,1,22
1194,"얼음|480 ml,앱솔루트 보드카|510 ml,애플 주스|15 ml,딱총나무 꽃 코디얼|토닉 워터|1 슬라이스,오렌지",19,6,vodka,4,2,14
1195,"30 ml,앱솔루트 바니리아|15 ml,딸기 시럽|15 ml,헤이즐넛 리큐어",25,6,vodka,8,5,15
1196,"얼음|20 ml,앱솔루트 보드카|20 ml,복숭아 리큐어|10 ml,블랙 라즈베리 리큐어|10 ml,레몬 주스|0.94 ml,압생트|서양고추냉이",23,12,vodka,7,2,15
1197,"얼음|480 ml,앱솔루트 히비스커스|480 ml,녹차|15 ml,석류 주스|15 ml,슈가시럽|레몬",19,0,vodka,4,2,14
1198,"잘게 부순 얼음|480 ml,앱솔루트 시트론|1 개,레몬|30 ml,정제된 설탕|레몬에이드",37,5,vodka,2,3,14
1199,"얼음|330 ml,앱솔루트 보드카|630 ml,파인애플 주스|10 ml,블랙 커런트 리큐어",13,8,vodka,7,3,14
1200,"얼음|20 ml,앱솔루트 보드카|30 ml,화이트 와인|10 ml,꿀|10 ml,물|1 개,포도",16,14,vodka,7,2,14
1201,"얼음|480 ml,앱솔루트 베리 아사이|510 ml,크랜베리 주스|510 ml,애플 주스|1 웨지,레몬",11,8,vodka,4,1,22
1202,"얼음|30 ml,앱솔루트 보드카|60 ml,망고 주스|15 ml,트리플 섹",16,15,vodka,7,3,14
1203,"480 ml,앱솔루트 보드카|1.88 ml,핫 소스|맥주",39,0,vodka,4,3,4
1204,"얼음|480 ml,앱솔루트 페퍼|22.5 ml,라임 주스|22.5 ml,슈가시럽|딸기",34,2,vodka,3,5,14
1205,"얼음|480 ml,앱솔루트 실란트로|90 ml,토마토 주스|0.94 ml,우스터 소스|0.94 ml,핫 소스|1 꼬집,소금|1 꼬집,블랙페퍼 가루|고수",37,1,vodka,4,2,14
1206,"얼음|480 ml,앱솔루트 바니리아|150 ml,사이다|라즈베리",29,2,vodka,4,3,14
1207,"얼음|30 ml,앱솔루트 보드카|15 ml,허브 리큐어|1 슬라이스,오이|1 슬라이스,오렌지|1 슬라이스,라임|5 개,민트잎|진저엘",36,1,vodka,4,3,4
1208,"얼음|480 ml,앱솔루트 보드카|22.5 ml,라임 주스|소다수|1 웨지,라임",38,0,vodka,4,5,14
1209,"얼음|330 ml,앱솔루트 보드카|10 ml,라임 주스|슈가시럽|민트",38,0,vodka,7,5,14
1210,"얼음|480 ml,앱솔루트 와일드 티|30 ml,애플 주스|15 ml,레몬 주스|15 ml,복숭아 시럽|4 조각,딸기",35,2,vodka,7,2,22
1211,"얼음|20 ml,버본|20 ml,앱솔루트 보드카|20 ml,라이트 럼|30 ml,레몬 주스",27,0,vodka|rum|whisky,4,2,14
1212,"얼음|480 ml,앱솔루트 라즈베리|90 ml,크랜베리 주스|10 ml,블랙베리 리큐어",31,2,vodka,7,1,14
1213,"얼음|30 ml,앱솔루트 보드카|15 ml,드라이 버무스|15 ml,체리 브랜디|1 개,마라스키노 베리",33,5,vodka,7,5,15
